Python path: /home/lekia.p/miniforge3/envs/pynta_fairchem38/bin/python
Conda environment: pynta_fairchem38
ASE version: 3.23.0
2025-07-09 10:57:41,221 INFO Hostname/IP lookup (this will take a few seconds)
2025-07-09 10:57:41,222 INFO Launching Rocket
2025-07-09 10:57:43,772 INFO RUNNING fw_id: 12 in directory: /work/westgroup/lekia.p/pynta/Fe/block_2025-07-09-11-18-07-205805/launcher_2025-07-09-14-57-30-484582
2025-07-09 10:57:43,809 INFO Task started: {{pynta.tasks.MolecularAdsorbateEstimate}}.
initial geometries
4
------------------------------------------------------------
  cycle        total energy    energy error   density error
------------------------------------------------------------
      1     -76.67119473472  -7.6743320E+01   1.2360493E+00
       [9.39662392e-02, 9.72056122e-02, 2.41065644e-01, 8.46421860e-02,
        5.41658638e-01, 5.13394155e-01, 9.72962612e-02, 2.41292320e-01,
        9.38526508e-02, 2.40637063e-01, 2.10087587e-01, 0.00000000e+00,
        7.53191008e-02, 3.18895088e-01, 3.48613078e-01, 3.50738847e-01,
        7.44510034e-02, 3.18049863e-01, 1.11094139e-01, 1.31058464e-01,
        2.64863570e-01, 1.31075330e-01, 7.33867229e-01, 6.21721214e-01,
        1.31087876e-01, 2.66275406e-01, 1.11431106e-01, 5.98232575e-03],
       [9.29440780e-02, 9.12816099e-02, 2.45768033e-01, 2.50682410e-01,
        9.38568042e-02, 9.77305360e-02, 5.27091989e-01, 1.04666056e-01,
        5.28171132e-01, 3.19430937e-01, 3.19400386e-01, 7.53191008e-02,
        0.00000000e+00, 2.24223179e-01, 2.16392965e-01, 3.24055906e-01,
        6.62874362e-02, 3.07019681e-01, 1.06271043e-01, 1.17772428e-01,
        2.61437834e-01, 2.60767732e-01, 1.19330021e-01, 1.19343284e-01,
        6.98402755e-01, 1.61724369e-01, 6.96770615e-01, 4.73393937e-03],
       [2.49908460e-01, 8.21179295e-02, 9.13688255e-02, 8.99744327e-02,
        2.53697531e-01, 8.80360059e-02, 5.48547837e-01, 5.33949335e-01,
        9.49483680e-02, 7.03798910e-02, 2.94826145e-01, 3.18895088e-01,
        2.24223179e-01, 0.00000000e+00, 2.23227190e-01, 2.96706422e-01,
        3.06997650e-01, 6.48234757e-02, 2.62123193e-01, 1.09122459e-01,
        1.02188068e-01, 1.11805200e-01, 2.57455505e-01, 1.06890137e-01,
        7.02766530e-01, 6.92041201e-01, 1.58681355e-01, 4.89333642e-03],
       [8.59849499e-02, 2.47154128e-01, 9.26342067e-02, 9.72057393e-02,
        8.97375486e-02, 2.32254973e-01, 9.28951793e-02, 5.28747375e-01,
        5.45298111e-01, 3.14627517e-01, 9.72438428e-02, 3.48613078e-01,
        2.16392965e-01, 2.23227190e-01, 0.00000000e+00, 6.21681258e-02,
        3.25504792e-01, 2.98417211e-01, 1.17851929e-01, 2.66964846e-01,
        1.20636248e-01, 1.25974505e-01, 1.22640212e-01, 2.42588080e-01,
        1.51708546e-01, 6.73652019e-01, 6.82479364e-01, 3.17121745e-03],
       [5.44004037e-01, 9.35145870e-02, 5.27841014e-01, 9.69436718e-02,
        8.92735756e-02, 2.31790803e-01, 2.47129232e-01, 9.25991026e-02,
        8.56021855e-02, 3.16268283e-01, 9.52097954e-02, 3.50738847e-01,
        3.24055906e-01, 2.96706422e-01, 6.21681258e-02, 0.00000000e+00,
        2.16488751e-01, 2.23464097e-01, 6.82554171e-01, 1.53221940e-01,
        6.73808240e-01, 1.25555120e-01, 1.22613975e-01, 2.44954610e-01,
        2.67823621e-01, 1.20526986e-01, 1.17521884e-01, 3.62503179e-03],
       [5.28410588e-01, 5.26675022e-01, 1.04242452e-01, 2.50458927e-01,
        9.37673353e-02, 9.69667895e-02, 9.12372765e-02, 2.46540073e-01,
        9.27886106e-02, 3.18901886e-01, 3.19605079e-01, 7.44510034e-02,
        6.62874362e-02, 3.06997650e-01, 3.25504792e-01, 2.16488751e-01,
        0.00000000e+00, 2.23323232e-01, 6.95514863e-01, 6.98726419e-01,
        1.61834528e-01, 2.60446188e-01, 1.18886300e-01, 1.20016335e-01,
        1.17947693e-01, 2.62769985e-01, 1.06571823e-01, 4.62206231e-03],
       [9.48790244e-02, 5.47906651e-01, 5.33732315e-01, 8.97776430e-02,
        2.53618099e-01, 8.70210428e-02, 8.21005571e-02, 9.08958299e-02,
        2.50012851e-01, 6.94290569e-02, 2.95242550e-01, 3.18049863e-01,
        3.07019681e-01, 6.48234757e-02, 2.98417211e-01, 2.23464097e-01,
        2.23323232e-01, 0.00000000e+00, 1.58637113e-01, 7.03255339e-01,
        6.91023489e-01, 1.11592573e-01, 2.57490898e-01, 1.07525142e-01,
        1.09161818e-01, 1.02590593e-01, 2.63384308e-01, 4.79356477e-03],
       [2.07070817e-01, 1.02736205e-01, 1.03747592e-01, 6.87857046e-02,
        2.95276059e-02, 5.75409031e-02, 6.72848681e-02, 6.45668668e-02,
        2.67790114e-02, 2.65131058e-01, 1.16676896e-01, 1.11094139e-01,
        1.06271043e-01, 2.62123193e-01, 1.17851929e-01, 6.82554171e-01,
        6.95514863e-01, 1.58637113e-01, 0.00000000e+00, 3.65116129e-01,
        3.53561354e-01, 6.12378570e-01, 1.42957653e-01, 6.20104284e-01,
        6.24411935e-01, 6.42222518e-01, 1.22433899e-01, 6.65905919e-02],
       [1.06100580e-01, 1.99198218e-01, 1.07411711e-01, 5.37955655e-02,
        5.50193973e-02, 2.71181227e-02, 2.65722307e-02, 6.50264968e-02,
        6.68430856e-02, 1.20437239e-01, 2.62054281e-01, 1.31058464e-01,
        1.17772428e-01, 1.09122459e-01, 2.66964846e-01, 1.53221940e-01,
        6.98726419e-01, 7.03255339e-01, 3.65116129e-01, 0.00000000e+00,
        3.65993329e-01, 6.35634817e-01, 6.32467016e-01, 1.72457452e-01,
        1.47444981e-01, 6.29121885e-01, 6.21482198e-01, 1.46702917e-03],
       [1.05454192e-01, 1.05155225e-01, 2.02757366e-01, 2.85707363e-02,
        6.86640442e-02, 5.66878358e-02, 6.59135366e-02, 2.63576924e-02,
        6.46944664e-02, 1.05958196e-01, 1.19812442e-01, 2.64863570e-01,
        2.61437834e-01, 1.02188068e-01, 1.20636248e-01, 6.73808240e-01,
        1.61834528e-01, 6.91023489e-01, 3.53561354e-01, 3.65993329e-01,
        0.00000000e+00, 1.40117774e-01, 6.18394944e-01, 6.30051416e-01,
        6.32360208e-01, 1.21833798e-01, 6.42030823e-01, 6.01765698e-02],
       [6.93837477e-02, 5.67326638e-02, 3.13373567e-02, 1.69314762e-01,
        1.27229457e-01, 1.16537474e-01, 5.59342062e-02, 3.10411028e-02,
        6.96481069e-02, 7.24762799e-01, 6.66280263e-01, 1.31075330e-01,
        2.60767732e-01, 1.11805200e-01, 1.25974505e-01, 1.25555120e-01,
        2.60446188e-01, 1.11592573e-01, 6.12378570e-01, 6.35634817e-01,
        1.40117774e-01, 0.00000000e+00, 4.03883926e-01, 2.88577210e-01,
        6.36799464e-01, 1.39757242e-01, 6.08430938e-01, 3.69399252e-02],
       [3.16812895e-02, 5.63083980e-02, 6.76686679e-02, 1.27348499e-01,
        1.70943641e-01, 1.15030331e-01, 5.55499173e-02, 6.77789093e-02,
        3.13833018e-02, 1.26116597e-01, 6.72923189e-01, 7.33867229e-01,
        1.19330021e-01, 2.57455505e-01, 1.22640212e-01, 1.22613975e-01,
        1.18886300e-01, 2.57490898e-01, 1.42957653e-01, 6.32467016e-01,
        6.18394944e-01, 4.03883926e-01, 0.00000000e+00, 2.90160977e-01,
        6.33679475e-01, 6.15007124e-01, 1.42989251e-01, 2.98487485e-02],
       [5.43910152e-02, 2.90055222e-02, 5.34455016e-02, 9.81637239e-02,
        9.64455158e-02, 9.18743076e-02, 2.96348556e-02, 5.31850900e-02,
        5.40337413e-02, 6.29879061e-01, 7.40722450e-02, 6.21721214e-01,
        1.19343284e-01, 1.06890137e-01, 2.42588080e-01, 2.44954610e-01,
        1.20016335e-01, 1.07525142e-01, 6.20104284e-01, 1.72457452e-01,
        6.30051416e-01, 2.88577210e-01, 2.90160977e-01, 0.00000000e+00,
        1.76755525e-01, 6.21483290e-01, 6.11358446e-01, 5.57059517e-01],
       [6.66595365e-02, 2.66410334e-02, 6.49701343e-02, 5.31005963e-02,
        5.43601831e-02, 2.67327280e-02, 1.97102653e-01, 1.07201637e-01,
        1.05778860e-01, 1.20284191e-01, 2.59744062e-01, 1.31087876e-01,
        6.98402755e-01, 7.02766530e-01, 1.51708546e-01, 2.67823621e-01,
        1.17947693e-01, 1.09161818e-01, 6.24411935e-01, 1.47444981e-01,
        6.32360208e-01, 6.36799464e-01, 6.33679475e-01, 1.76755525e-01,
        0.00000000e+00, 3.65672883e-01, 3.64678503e-01, 1.15459628e-03],
       [6.45789357e-02, 6.59308482e-02, 2.63353047e-02, 2.86271970e-02,
        6.90503134e-02, 5.68917200e-02, 1.04952720e-01, 2.02616765e-01,
        1.06099287e-01, 1.05704438e-01, 1.20709296e-01, 2.66275406e-01,
        1.61724369e-01, 6.92041201e-01, 6.73652019e-01, 1.20526986e-01,
        2.62769985e-01, 1.02590593e-01, 6.42222518e-01, 6.29121885e-01,
        1.21833798e-01, 1.39757242e-01, 6.15007124e-01, 6.21483290e-01,
        3.65672883e-01, 0.00000000e+00, 3.50652837e-01, 6.99155134e-02],
       [2.68385718e-02, 6.72909542e-02, 6.45043734e-02, 6.93574756e-02,
        2.95952522e-02, 5.76899670e-02, 1.02470720e-01, 1.04360503e-01,
        2.07040491e-01, 2.65931400e-01, 1.17191775e-01, 1.11431106e-01,
        6.96770615e-01, 1.58681355e-01, 6.82479364e-01, 1.17521884e-01,
        1.06571823e-01, 2.63384308e-01, 1.22433899e-01, 6.21482198e-01,
        6.42030823e-01, 6.08430938e-01, 1.42989251e-01, 6.11358446e-01,
        3.64678503e-01, 3.50652837e-01, 0.00000000e+00, 7.73256446e-02],
       [1.96709922e-03, 5.25403847e-03, 2.05345186e-03, 3.15656861e-03,
        3.46606008e-03, 1.75473333e-04, 5.44925733e-03, 1.97568769e-03,
        1.90036799e-03, 5.57795198e-03, 7.87247573e-03, 5.98232575e-03,
        4.73393937e-03, 4.89333642e-03, 3.17121745e-03, 3.62503179e-03,
        4.62206231e-03, 4.79356477e-03, 6.65905919e-02, 1.46702917e-03,
        6.01765698e-02, 3.69399252e-02, 2.98487485e-02, 5.57059517e-01,
        1.15459628e-03, 6.99155134e-02, 7.73256446e-02, 0.00000000e+00]]), 'molecular-dipole': array([0.15970461, 0.13449918, 0.95912369])}
{'bond-orders': array([[0.00000000e+00, 3.88031326e-01, 3.85234504e-01, 7.09839629e-01,
        2.11519955e-01, 6.83817993e-01, 6.94399677e-01, 7.14258204e-01,
        2.07104541e-01, 2.43930475e-01, 8.48239394e-02, 9.39662392e-02,
        9.29440780e-02, 2.49908460e-01, 8.59849499e-02, 5.44004037e-01,
        5.28410588e-01, 9.48790244e-02, 2.07070817e-01, 1.06100580e-01,
        1.05454192e-01, 6.93837477e-02, 3.16812895e-02, 5.43910152e-02,
        6.66595365e-02, 6.45789357e-02, 2.68385718e-02, 1.96709922e-03],
       [3.88031326e-01, 0.00000000e+00, 3.75148447e-01, 7.22260388e-01,
        6.93080163e-01, 2.20082890e-01, 2.15989441e-01, 7.23629271e-01,
        6.94014336e-01, 8.61114093e-02, 2.37009719e-01, 9.72056122e-02,
        9.12816099e-02, 8.21179295e-02, 2.47154128e-01, 9.35145870e-02,
        5.26675022e-01, 5.47906651e-01, 1.02736205e-01, 1.99198218e-01,
        1.05155225e-01, 5.67326638e-02, 5.63083980e-02, 2.90055222e-02,
        2.66410334e-02, 6.59308482e-02, 6.72909542e-02, 5.25403847e-03],
       [3.85234504e-01, 3.75148447e-01, 0.00000000e+00, 1.89776904e-01,
        7.11614876e-01, 7.17203846e-01, 7.23962745e-01, 1.85852327e-01,
        7.14306041e-01, 9.14144554e-02, 9.23291710e-02, 2.41065644e-01,
        2.45768033e-01, 9.13688255e-02, 9.26342067e-02, 5.27841014e-01,
        1.04242452e-01, 5.33732315e-01, 1.03747592e-01, 1.07411711e-01,
        2.02757366e-01, 3.13373567e-02, 6.76686679e-02, 5.34455016e-02,
        6.49701343e-02, 2.63353047e-02, 6.45043734e-02, 2.05345186e-03],
       [7.09839629e-01, 7.22260388e-01, 1.89776904e-01, 0.00000000e+00,
        3.91990615e-01, 3.60611439e-01, 7.22237799e-01, 1.89548542e-01,
        7.09354681e-01, 5.47228030e-01, 5.17748173e-01, 8.46421860e-02,
        2.50682410e-01, 8.99744327e-02, 9.72057393e-02, 9.69436718e-02,
        2.50458927e-01, 8.97776430e-02, 6.87857046e-02, 5.37955655e-02,
        2.85707363e-02, 1.69314762e-01, 1.27348499e-01, 9.81637239e-02,
        5.31005963e-02, 2.86271970e-02, 6.93574756e-02, 3.15656861e-03],
       [2.11519955e-01, 6.93080163e-01, 7.11614876e-01, 3.91990615e-01,
        0.00000000e+00, 3.73473369e-01, 6.92400980e-01, 7.10695898e-01,
        2.11998950e-01, 7.21605283e-02, 5.34923736e-01, 5.41658638e-01,
        9.38568042e-02, 2.53697531e-01, 8.97375486e-02, 8.92735756e-02,
        9.37673353e-02, 2.53618099e-01, 2.95276059e-02, 5.50193973e-02,
        6.86640442e-02, 1.27229457e-01, 1.70943641e-01, 9.64455158e-02,
        5.43601831e-02, 6.90503134e-02, 2.95952522e-02, 3.46606008e-03],
       [6.83817993e-01, 2.20082890e-01, 7.17203846e-01, 3.60611439e-01,
        3.73473369e-01, 0.00000000e+00, 2.22618244e-01, 7.18860544e-01,
        6.85443926e-01, 5.36935286e-01, 7.71129401e-02, 5.13394155e-01,
        9.77305360e-02, 8.80360059e-02, 2.32254973e-01, 2.31790803e-01,
        9.69667895e-02, 8.70210428e-02, 5.75409031e-02, 2.71181227e-02,
        5.66878358e-02, 1.16537474e-01, 1.15030331e-01, 9.18743076e-02,
        2.67327280e-02, 5.68917200e-02, 5.76899670e-02, 1.75473333e-04],
       [6.94399677e-01, 2.15989441e-01, 7.23962745e-01, 7.22237799e-01,
        6.92400980e-01, 2.22618244e-01, 0.00000000e+00, 3.74970404e-01,
        3.88283779e-01, 8.60958250e-02, 2.36360934e-01, 9.72962612e-02,
        5.27091989e-01, 5.48547837e-01, 9.28951793e-02, 2.47129232e-01,
        9.12372765e-02, 8.21005571e-02, 6.72848681e-02, 2.65722307e-02,
        6.59135366e-02, 5.59342062e-02, 5.55499173e-02, 2.96348556e-02,
        1.97102653e-01, 1.04952720e-01, 1.02470720e-01, 5.44925733e-03],
       [7.14258204e-01, 7.23629271e-01, 1.85852327e-01, 1.89548542e-01,
        7.10695898e-01, 7.18860544e-01, 3.74970404e-01, 0.00000000e+00,
        3.84674601e-01, 9.09935376e-02, 9.27400749e-02, 2.41292320e-01,
        1.04666056e-01, 5.33949335e-01, 5.28747375e-01, 9.25991026e-02,
        2.46540073e-01, 9.08958299e-02, 6.45668668e-02, 6.50264968e-02,
        2.63576924e-02, 3.10411028e-02, 6.77789093e-02, 5.31850900e-02,
        1.07201637e-01, 2.02616765e-01, 1.04360503e-01, 1.97568769e-03],
       [2.07104541e-01, 6.94014336e-01, 7.14306041e-01, 7.09354681e-01,
        2.11998950e-01, 6.85443926e-01, 3.88283779e-01, 3.84674601e-01,
        0.00000000e+00, 2.43223530e-01, 8.48063726e-02, 9.38526508e-02,
        5.28171132e-01, 9.49483680e-02, 5.45298111e-01, 8.56021855e-02,
        9.27886106e-02, 2.50012851e-01, 2.67790114e-02, 6.68430856e-02,
        6.46944664e-02, 6.96481069e-02, 3.13833018e-02, 5.40337413e-02,
        1.05778860e-01, 1.06099287e-01, 2.07040491e-01, 1.90036799e-03],
       [2.43930475e-01, 8.61114093e-02, 9.14144554e-02, 5.47228030e-01,
        7.21605283e-02, 5.36935286e-01, 8.60958250e-02, 9.09935376e-02,
        2.43223530e-01, 0.00000000e+00, 2.14820808e-01, 2.40637063e-01,
        3.19430937e-01, 7.03798910e-02, 3.14627517e-01, 3.16268283e-01,
        3.18901886e-01, 6.94290569e-02, 2.65131058e-01, 1.20437239e-01,
        1.05958196e-01, 7.24762799e-01, 1.26116597e-01, 6.29879061e-01,
        1.20284191e-01, 1.05704438e-01, 2.65931400e-01, 5.57795198e-03],
       [8.48239394e-02, 2.37009719e-01, 9.23291710e-02, 5.17748173e-01,
        5.34923736e-01, 7.71129401e-02, 2.36360934e-01, 9.27400749e-02,
        8.48063726e-02, 2.14820808e-01, 0.00000000e+00, 2.10087587e-01,
        3.19400386e-01, 2.94826145e-01, 9.72438428e-02, 9.52097954e-02,
        3.19605079e-01, 2.95242550e-01, 1.16676896e-01, 2.62054281e-01,
        1.19812442e-01, 6.66280263e-01, 6.72923189e-01, 7.40722450e-02,
        2.59744062e-01, 1.20709296e-01, 1.17191775e-01, 7.87247573e-03],
       [9.39662392e-02, 9.72056122e-02, 2.41065644e-01, 8.46421860e-02,
        5.41658638e-01, 5.13394155e-01, 9.72962612e-02, 2.41292320e-01,
        9.38526508e-02, 2.40637063e-01, 2.10087587e-01, 0.00000000e+00,
        7.53191008e-02, 3.18895088e-01, 3.48613078e-01, 3.50738847e-01,
        7.44510034e-02, 3.18049863e-01, 1.11094139e-01, 1.31058464e-01,
        2.64863570e-01, 1.31075330e-01, 7.33867229e-01, 6.21721214e-01,
        1.31087876e-01, 2.66275406e-01, 1.11431106e-01, 5.98232575e-03],
       [9.29440780e-02, 9.12816099e-02, 2.45768033e-01, 2.50682410e-01,
        9.38568042e-02, 9.77305360e-02, 5.27091989e-01, 1.04666056e-01,
        5.28171132e-01, 3.19430937e-01, 3.19400386e-01, 7.53191008e-02,
        0.00000000e+00, 2.24223179e-01, 2.16392965e-01, 3.24055906e-01,
        6.62874362e-02, 3.07019681e-01, 1.06271043e-01, 1.17772428e-01,
        2.61437834e-01, 2.60767732e-01, 1.19330021e-01, 1.19343284e-01,
        6.98402755e-01, 1.61724369e-01, 6.96770615e-01, 4.73393937e-03],
       [2.49908460e-01, 8.21179295e-02, 9.13688255e-02, 8.99744327e-02,
        2.53697531e-01, 8.80360059e-02, 5.48547837e-01, 5.33949335e-01,
        9.49483680e-02, 7.03798910e-02, 2.94826145e-01, 3.18895088e-01,
        2.24223179e-01, 0.00000000e+00, 2.23227190e-01, 2.96706422e-01,
        3.06997650e-01, 6.48234757e-02, 2.62123193e-01, 1.09122459e-01,
        1.02188068e-01, 1.11805200e-01, 2.57455505e-01, 1.06890137e-01,
        7.02766530e-01, 6.92041201e-01, 1.58681355e-01, 4.89333642e-03],
       [8.59849499e-02, 2.47154128e-01, 9.26342067e-02, 9.72057393e-02,
        8.97375486e-02, 2.32254973e-01, 9.28951793e-02, 5.28747375e-01,
        5.45298111e-01, 3.14627517e-01, 9.72438428e-02, 3.48613078e-01,
        2.16392965e-01, 2.23227190e-01, 0.00000000e+00, 6.21681258e-02,
        3.25504792e-01, 2.98417211e-01, 1.17851929e-01, 2.66964846e-01,
        1.20636248e-01, 1.25974505e-01, 1.22640212e-01, 2.42588080e-01,
        1.51708546e-01, 6.73652019e-01, 6.82479364e-01, 3.17121745e-03],
       [5.44004037e-01, 9.35145870e-02, 5.27841014e-01, 9.69436718e-02,
        8.92735756e-02, 2.31790803e-01, 2.47129232e-01, 9.25991026e-02,
        8.56021855e-02, 3.16268283e-01, 9.52097954e-02, 3.50738847e-01,
        3.24055906e-01, 2.96706422e-01, 6.21681258e-02, 0.00000000e+00,
        2.16488751e-01, 2.23464097e-01, 6.82554171e-01, 1.53221940e-01,
        6.73808240e-01, 1.25555120e-01, 1.22613975e-01, 2.44954610e-01,
        2.67823621e-01, 1.20526986e-01, 1.17521884e-01, 3.62503179e-03],
       [5.28410588e-01, 5.26675022e-01, 1.04242452e-01, 2.50458927e-01,
        9.37673353e-02, 9.69667895e-02, 9.12372765e-02, 2.46540073e-01,
        9.27886106e-02, 3.18901886e-01, 3.19605079e-01, 7.44510034e-02,
        6.62874362e-02, 3.06997650e-01, 3.25504792e-01, 2.16488751e-01,
        0.00000000e+00, 2.23323232e-01, 6.95514863e-01, 6.98726419e-01,
        1.61834528e-01, 2.60446188e-01, 1.18886300e-01, 1.20016335e-01,
        1.17947693e-01, 2.62769985e-01, 1.06571823e-01, 4.62206231e-03],
       [9.48790244e-02, 5.47906651e-01, 5.33732315e-01, 8.97776430e-02,
        2.53618099e-01, 8.70210428e-02, 8.21005571e-02, 9.08958299e-02,
        2.50012851e-01, 6.94290569e-02, 2.95242550e-01, 3.18049863e-01,
        3.07019681e-01, 6.48234757e-02, 2.98417211e-01, 2.23464097e-01,
        2.23323232e-01, 0.00000000e+00, 1.58637113e-01, 7.03255339e-01,
        6.91023489e-01, 1.11592573e-01, 2.57490898e-01, 1.07525142e-01,
        1.09161818e-01, 1.02590593e-01, 2.63384308e-01, 4.79356477e-03],
       [2.07070817e-01, 1.02736205e-01, 1.03747592e-01, 6.87857046e-02,
        2.95276059e-02, 5.75409031e-02, 6.72848681e-02, 6.45668668e-02,
        2.67790114e-02, 2.65131058e-01, 1.16676896e-01, 1.11094139e-01,
        1.06271043e-01, 2.62123193e-01, 1.17851929e-01, 6.82554171e-01,
        6.95514863e-01, 1.58637113e-01, 0.00000000e+00, 3.65116129e-01,
        3.53561354e-01, 6.12378570e-01, 1.42957653e-01, 6.20104284e-01,
        6.24411935e-01, 6.42222518e-01, 1.22433899e-01, 6.65905919e-02],
       [1.06100580e-01, 1.99198218e-01, 1.07411711e-01, 5.37955655e-02,
        5.50193973e-02, 2.71181227e-02, 2.65722307e-02, 6.50264968e-02,
        6.68430856e-02, 1.20437239e-01, 2.62054281e-01, 1.31058464e-01,
        1.17772428e-01, 1.09122459e-01, 2.66964846e-01, 1.53221940e-01,
        6.98726419e-01, 7.03255339e-01, 3.65116129e-01, 0.00000000e+00,
        3.65993329e-01, 6.35634817e-01, 6.32467016e-01, 1.72457452e-01,
        1.47444981e-01, 6.29121885e-01, 6.21482198e-01, 1.46702917e-03],
       [1.05454192e-01, 1.05155225e-01, 2.02757366e-01, 2.85707363e-02,
        6.86640442e-02, 5.66878358e-02, 6.59135366e-02, 2.63576924e-02,
        6.46944664e-02, 1.05958196e-01, 1.19812442e-01, 2.64863570e-01,
        2.61437834e-01, 1.02188068e-01, 1.20636248e-01, 6.73808240e-01,
        1.61834528e-01, 6.91023489e-01, 3.53561354e-01, 3.65993329e-01,
        0.00000000e+00, 1.40117774e-01, 6.18394944e-01, 6.30051416e-01,
        6.32360208e-01, 1.21833798e-01, 6.42030823e-01, 6.01765698e-02],
       [6.93837477e-02, 5.67326638e-02, 3.13373567e-02, 1.69314762e-01,
        1.27229457e-01, 1.16537474e-01, 5.59342062e-02, 3.10411028e-02,
        6.96481069e-02, 7.24762799e-01, 6.66280263e-01, 1.31075330e-01,
        2.60767732e-01, 1.11805200e-01, 1.25974505e-01, 1.25555120e-01,
        2.60446188e-01, 1.11592573e-01, 6.12378570e-01, 6.35634817e-01,
        1.40117774e-01, 0.00000000e+00, 4.03883926e-01, 2.88577210e-01,
        6.36799464e-01, 1.39757242e-01, 6.08430938e-01, 3.69399252e-02],
       [3.16812895e-02, 5.63083980e-02, 6.76686679e-02, 1.27348499e-01,
        1.70943641e-01, 1.15030331e-01, 5.55499173e-02, 6.77789093e-02,
        3.13833018e-02, 1.26116597e-01, 6.72923189e-01, 7.33867229e-01,
        1.19330021e-01, 2.57455505e-01, 1.22640212e-01, 1.22613975e-01,
        1.18886300e-01, 2.57490898e-01, 1.42957653e-01, 6.32467016e-01,
        6.18394944e-01, 4.03883926e-01, 0.00000000e+00, 2.90160977e-01,
        6.33679475e-01, 6.15007124e-01, 1.42989251e-01, 2.98487485e-02],
       [5.43910152e-02, 2.90055222e-02, 5.34455016e-02, 9.81637239e-02,
        9.64455158e-02, 9.18743076e-02, 2.96348556e-02, 5.31850900e-02,
        5.40337413e-02, 6.29879061e-01, 7.40722450e-02, 6.21721214e-01,
        1.19343284e-01, 1.06890137e-01, 2.42588080e-01, 2.44954610e-01,
        1.20016335e-01, 1.07525142e-01, 6.20104284e-01, 1.72457452e-01,
        6.30051416e-01, 2.88577210e-01, 2.90160977e-01, 0.00000000e+00,
        1.76755525e-01, 6.21483290e-01, 6.11358446e-01, 5.57059517e-01],
       [6.66595365e-02, 2.66410334e-02, 6.49701343e-02, 5.31005963e-02,
        5.43601831e-02, 2.67327280e-02, 1.97102653e-01, 1.07201637e-01,
        1.05778860e-01, 1.20284191e-01, 2.59744062e-01, 1.31087876e-01,
        6.98402755e-01, 7.02766530e-01, 1.51708546e-01, 2.67823621e-01,
        1.17947693e-01, 1.09161818e-01, 6.24411935e-01, 1.47444981e-01,
        6.32360208e-01, 6.36799464e-01, 6.33679475e-01, 1.76755525e-01,
        0.00000000e+00, 3.65672883e-01, 3.64678503e-01, 1.15459628e-03],
       [6.45789357e-02, 6.59308482e-02, 2.63353047e-02, 2.86271970e-02,
        6.90503134e-02, 5.68917200e-02, 1.04952720e-01, 2.02616765e-01,
        1.06099287e-01, 1.05704438e-01, 1.20709296e-01, 2.66275406e-01,
        1.61724369e-01, 6.92041201e-01, 6.73652019e-01, 1.20526986e-01,
        2.62769985e-01, 1.02590593e-01, 6.42222518e-01, 6.29121885e-01,
        1.21833798e-01, 1.39757242e-01, 6.15007124e-01, 6.21483290e-01,
        3.65672883e-01, 0.00000000e+00, 3.50652837e-01, 6.99155134e-02],
       [2.68385718e-02, 6.72909542e-02, 6.45043734e-02, 6.93574756e-02,
        2.95952522e-02, 5.76899670e-02, 1.02470720e-01, 1.04360503e-01,
        2.07040491e-01, 2.65931400e-01, 1.17191775e-01, 1.11431106e-01,
        6.96770615e-01, 1.58681355e-01, 6.82479364e-01, 1.17521884e-01,
        1.06571823e-01, 2.63384308e-01, 1.22433899e-01, 6.21482198e-01,
        6.42030823e-01, 6.08430938e-01, 1.42989251e-01, 6.11358446e-01,
        3.64678503e-01, 3.50652837e-01, 0.00000000e+00, 7.73256446e-02],
       [1.96709922e-03, 5.25403847e-03, 2.05345186e-03, 3.15656861e-03,
        3.46606008e-03, 1.75473333e-04, 5.44925733e-03, 1.97568769e-03,
        1.90036799e-03, 5.57795198e-03, 7.87247573e-03, 5.98232575e-03,
        4.73393937e-03, 4.89333642e-03, 3.17121745e-03, 3.62503179e-03,
        4.62206231e-03, 4.79356477e-03, 6.65905919e-02, 1.46702917e-03,
        6.01765698e-02, 3.69399252e-02, 2.98487485e-02, 5.57059517e-01,
        1.15459628e-03, 6.99155134e-02, 7.73256446e-02, 0.00000000e+00]]), 'molecular-dipole': array([0.15970461, 0.13449918, 0.95912369]), 'molecular-quadrupole': array([-28.26998833,   5.83627726, -10.16993809,  43.65977249,
        16.22628954,  38.43992642])}
Optimization failed: (liwork>=max(1,10*n)||liwork==-1) failed for 10th keyword liwork: dsyevr:liwork=1
------------------------------------------------------------
  cycle        total energy    energy error   density error
------------------------------------------------------------
      1     -76.65324028273  -7.6725139E+01   1.2365944E+00
      2      754.1017381314   8.3075498E+02   2.9351476E+00
      3      818.9501032583   6.4848365E+01   2.9149996E+00
      4      409.3513045540  -4.0959880E+02   2.8865316E+00
      5      560.4715454627   1.5112024E+02   2.5961231E+00
      6      558.2660513347  -2.2054941E+00   2.5751640E+00
      7      586.6418221851   2.8375771E+01   2.6175542E+00
      8      578.1850310294  -8.4567912E+00   2.6382681E+00
      9      255.4327846641  -3.2275225E+02   2.3784922E+00
     10      291.2803012006   3.5847517E+01   2.3398354E+00
     11      295.2599954630   3.9796943E+00   2.2609458E+00
     12      335.1292684035   3.9869273E+01   2.3728382E+00
     13      318.6952396499  -1.6434029E+01   2.2521558E+00
     14      373.0968748127   5.4401635E+01   2.3389556E+00
     15      388.7762065748   1.5679332E+01   2.3629188E+00
     16      416.0574607669   2.7281254E+01   2.4225591E+00
